"Cenario";"Ano";"Replicacao";"NAfastMen15";"NDiasFalta";"PercAfastMen15";"PercFalta";"Pev_Tipico";"Pev_Trajeto";"Pev_DoenOcup";"Pev_NRelac";"TaxaFaltas";"Pev_Afmenor15";"Pev_Afmaior15";"Pev_Safast";"Pev_Obito";"Funcionarios";"FolhadePagamento";"SalarioMedio";"DespesaSATProjetada";"SATProjetado";"FAPProjetado";"IndiceDoSAT";"HorasPorDia";"CustoMDO";"CustoTotal"
"SemIniciativa";2017;100;9,33930623188792;12,608956961955;0,100542060222185;0,100991965830025;0,00300156944950805;0,00499888029018642;0,00199933317936952;0,00199710738001117;0,00100106886062442;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;101;8,14079355823846;18,4097352913164;0,099080693177711;0,100395415099326;0,00300069888213727;0,00499937440171048;0,00199916396170137;0,00199800891005455;0,00100049237278935;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;102;5,18383022314544;19,6737295886352;0,0995848339303913;0,0991392988691934;0,00300045580777301;0,00499937196329658;0,00200081924436442;0,00200008176585968;0,000999691105747328;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;103;12,6201747878838;13,4231176478884;0,100652796546819;0,099161337923535;0,00300033037923479;0,00499926660736752;0,00200281938598129;0,0020004521343603;0,000999287221818941;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;104;2,30825202540666;22,2506441202992;0,0998684547511435;0,100522261277351;0,00300029271191625;0,00500004707672955;0,00199935264474826;0,00199944363143991;0,000998746398703474;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;105;9,84217846962389;17,9804074508814;0,100376034021278;0,101557685979131;0,0029995806069651;0,00499911277895072;0,00200069255906851;0,00199997508925848;0,000999844879731831;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;106;8,23761456266072;16,8271743134387;0,100066852429511;0,101706504771563;0,00300055826326802;0,00499912147700313;0,00200024093466108;0,00199845163852855;0,00100016168274451;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;107;6,78785082727241;20,7067542419114;0,100299696647109;0,101223959689821;0,00299979372255243;0,00499945299926108;0,00200100460515319;0,00200126711297371;0,000999901275321186;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;108;10,3259996626241;14,1770274385314;0,0994802920445642;0,100157071343306;0,00300046250007607;0,00499981136075409;0,00199917041124896;0,0019978176186457;0,00100030180158954;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;109;15,1575364748953;16,0493870603543;0,100050006580012;0,099673041064523;0,00299921974925937;0,00500031748078546;0,00200011913637351;0,00199909322319855;0,00100033277499239;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;110;7,72087645117131;25,3675039094872;0,0984229535477635;0,0986910999462822;0,00299984174061066;0,00500064650013963;0,00200095733703358;0,00200141921491721;0,00100008444492504;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;111;11,2027749637047;20,7330322351815;0,0995208023179686;0,100978110510232;0,00300120979335532;0,00499799261705354;0,0019983354513925;0,00200252961906517;0,000999904845621562;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;112;15,3946877059427;21,1479539668058;0,0991515861079159;0,0998869532720133;0,00300046103734813;0,00499974988848967;0,00199845333843289;0,00200019105834313;0,000998223604281898;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;113;12,0837587807865;19,2595622219031;0,100586203991479;0,100590269719239;0,0030022231402106;0,00499934465439109;0,00199888124783898;0,00199962217838875;0,00100016954526373;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;114;10,5551956519835;20,5214843546455;0,101815709737029;0,100853922840909;0,00299856023466808;0,00499859743109503;0,00200007161681875;0,00199976477361609;0,00100187704765821;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;115;3,55866619701556;22,5891336895672;0,099610821209012;0,100849805207939;0,00300021052385712;0,00500091177865534;0,0020002854526679;0,00200055893007968;0,00100001343660175;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;116;9,04499510385835;17,129106561782;0,100272007265727;0,100241301489253;0,00300008631256512;0,0049995819170041;0,00200036319947419;0,00200091519544054;0,000999857064936186;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;117;12,4285959352484;21,9857502771504;0,0995664370068672;0,0990126012210695;0,00300070110818894;0,00500079597914151;0,00200097675398044;0,00200063825095893;0,000999516755503202;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;118;15,8859386210019;20,003625651407;0,0982874158066672;0,0983748400023119;0,00299922385295666;0,00500008233291436;0,00199871044895912;0,0019990274620489;0,00100053464708695;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;119;6,23698000002027;24,0038023949427;0,0996793551428522;0,0990189933092925;0,00299903553327682;0,0049996777391723;0,00199950435889293;0,00199974672928275;0,00100123355547839;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;120;2,52485633172375;20,8674061215846;0,101494691709159;0,100159483480997;0,00299980134045899;0,00500091637486415;0,00200107348744525;0,00200095164096971;0,000999082937730826;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;121;7,18698465120779;19,3940502936951;0,0996750331804697;0,100423390226856;0,00300152413451792;0,00500089793337665;0,00200083516886418;0,00200006308028219;0,000999303635899519;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;122;12,8225604293815;23,0854274150526;0,100822620828046;0,099583303042997;0,00299925935134123;0,00500150044820165;0,00199777953480889;0,00200129992111195;0,00100097335127716;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;123;10,447783081172;20,3320400703211;0,101388206699433;0,101051993595399;0,00300109591018614;0,00499950548521154;0,00200012228063079;0,00200154343517156;0,000999385182191366;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;124;8,83914674974815;27,1087632408598;0,0986868067587455;0,100609940371718;0,00300038884733182;0,00500002589563461;0,0020008712327537;0,00200210618103595;0,000999924577285282;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;125;14,794032620645;23,6787777920452;0,100275458629895;0,0993970368261656;0,00300158158799245;0,00500065345927924;0,00200042252721929;0,00199957860611517;0,0010017907575349;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;126;9,75846657550592;15,2997231671297;0,100936447357348;0,100946121620539;0,00300096560234085;0,00500018685647588;0,00199929635135648;0,00200056572705819;0,000999322488969166;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;127;6,82997392188087;19,523826498066;0,10108655559565;0,100629216966471;0,00299903713134148;0,00499852545404623;0,00200076655098587;0,00200038648423161;0,00100181423364378;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;128;11,6238656272553;15,0720285109707;0,10083796901858;0,100834420946921;0,00299980621710594;0,00499961240462049;0,00199891807999961;0,00199962611048952;0,000999977749466706;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;129;12,687153431302;25,3627480049286;0,0998452918026956;0,0985095414238775;0,00299998751118709;0,00499829140338877;0,00200016482320116;0,00200005665299869;0,0010004868483873;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;130;7,79746629273478;18,5156437256545;0,101366202474223;0,0985601065100773;0,00299852982934858;0,00499911491207209;0,0020000436980174;0,00200087290951975;0,00100068416848384;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;131;7,9039041231655;28,4471198230013;0,100679954409154;0,0989668356925094;0,0029987684071511;0,00499930860857484;0,00199953684307859;0,00200088965418605;0,00100073880772053;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;132;14,1901531192898;20,5476833164385;0,0993796713530304;0,0992028712162194;0,00299865628676333;0,00499878634770156;0,00199901487964504;0,00200026221123505;0,000998603324387465;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;133;9,23655011913084;17,401991027305;0,0998234693506344;0,0989828338791058;0,00299881693252324;0,00499855497921151;0,0020012290821865;0,00199920938679846;0,000999989012543957;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;134;15,1508704299616;18,7637408611138;0,100539153244733;0,100047440497163;0,00299975922588391;0,00500153501200293;0,00199915349022448;0,001997825192785;0,00100145379533099;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;135;7,72692456100987;18,3793380733407;0,100117937974469;0,101420193970051;0,00299896921698908;0,00499967045228471;0,00199924545189124;0,00200175965281508;0,00099813058100941;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;136;9,66054842733951;15,3342509378561;0,0995696645700697;0,0995778472168063;0,00299903624957713;0,00500036216990626;0,00200198990664715;0,00200082007890447;0,00100023751695129;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;137;10,9841133566255;20,1240531931318;0,0978958299264848;0,101486437463275;0,00300165258649807;0,00499944330037694;0,00199991199077174;0,00200016101728196;0,00100062734885726;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;138;6,88959079497765;25,6144553360253;0,0983815293112766;0,0992919420225178;0,00300028587756308;0,00499978928149437;0,00199953790803541;0,00199893556470495;0,00100079259852966;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;139;2,53649587443404;19,4813127502266;0,101325969372405;0,100601605916759;0,00300042240282438;0,00500002349918968;0,00200120974614598;0,00200006179761695;0,00100208148127185;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;140;7,59565706969756;16,7647016472149;0,10019387201223;0,0985128691875425;0,00300086577738311;0,00500012053977569;0,00200113055171176;0,00200052592407236;0,00099876095300847;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;141;13,8940079833212;21,1781499070279;0,102201581175769;0,0995472086316317;0,00300132647031753;0,00500097252634665;0,00200060465687278;0,00199962355426634;0,00100137647929247;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;142;10,3517279312802;19,9603187457189;0,100796632777552;0,0994409367871885;0,00300003663011233;0,00500044743157978;0,0019998718312976;0,00200094676979886;0,000998787125336357;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;143;9,08348796244449;15,1080480212127;0,09875501365861;0,0982938730481182;0,00299888013331096;0,00500219043577339;0,00200224919634638;0,00200010651174782;0,000999329572044324;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;144;12,3808589546286;18,7770292094339;0,0998109968410494;0,0995532712177544;0,00299997899427968;0,00499974605702553;0,00200086034892092;0,00199922043217944;0,000999215731534963;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;145;9,1746259964506;20,8787134528047;0,100491383610136;0,0997316651659448;0,00300054555383165;0,00499877221194954;0,00199954372000488;0,00200055475683743;0,000999819268010369;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;146;12,1659508299265;22,5197577929875;0,100063828463571;0,0992198804647552;0,00299983005883757;0,00499979474780217;0,00199973656985903;0,001999572434949;0,00100001612357965;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;147;9,90317019568592;27,676128818649;0,101574519284242;0,101941764981527;0,00300034802959199;0,00499885594371198;0,00199922516451773;0,00199978680034438;0,00100148103623032;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;148;8,37029428654408;11,9831265784224;0,0994851539775429;0,0996096030673511;0,00300172690777178;0,00499768357200828;0,0020009221160127;0,00200247459349849;0,000999927066774372;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;149;2,58615457574727;17,0651532756516;0,0985174362400466;0,0995665909368875;0,00299965126213237;0,00500170463401721;0,00200026360278896;0,0020011754874089;0,00100012087102067;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;150;11,7714455200442;20,118672275443;0,100216662546615;0,0996667188962967;0,00299976163915007;0,00499837065197729;0,00200111324624797;0,00200041346587106;0,000998864786379064;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;151;8,25613094583254;19,6421926270754;0,0999066850234292;0,0981646537499826;0,00299886457090936;0,00500086780049399;0,00199927549681309;0,00199819811722824;0,00100015446663978;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;152;5,96411321349875;25,3870442837834;0,101616414408239;0,101317029975308;0,00300168247995525;0,00500104147841498;0,00199956355629203;0,0019989698501929;0,00100030749187825;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;153;10,8440080343415;18,0302219564851;0,0989981672218601;0,100990137009701;0,00299942157560526;0,00500191435220344;0,00199771201184285;0,00199964849226322;0,000998604884275276;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;154;10,7006686343336;20,413243278417;0,100389653848166;0,100896428077926;0,00300014089513299;0,00500060150737111;0,00199896104537279;0,00199955462517236;0,000999684151592011;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;155;10,9886304279722;27,547196665387;0,100225247547513;0,0993944068970806;0,00300010029590955;0,00499864620811453;0,00199945641200751;0,00199960272368701;0,00100000156323746;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;156;9,24697070463746;15,4498984092399;0,100098656198294;0,0997910334189414;0,00300135714962583;0,00499864818504453;0,0020010737597996;0,0020006161822693;0,0010002210924941;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;157;10,9354866575481;19,086961347485;0,0978323512507838;0,0997697620610528;0,00300009860952042;0,00500132002481461;0,00200003576342252;0,00199986564136921;0,00100008198659761;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;158;12,4185511198493;18,5696928398888;0,0980947770052186;0,100196438443008;0,00300131863966292;0,00500083946907216;0,00200034190800427;0,00199787597722267;0,000999654437317129;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;159;14,2316791075444;21,5346970389526;0,0990337786377059;0,0990535984186717;0,00300035103117391;0,00500028071022033;0,00200016487156834;0,00199859900245776;0,000999047511807144;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;160;10,6140679825599;23,7547634973316;0,100446756710679;0,0991073529305686;0,00299999978316946;0,00500091682922494;0,00199977253437506;0,00199940313404439;0,00099886230064655;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;161;14,8596720010286;21,8469514425383;0,0991472845580483;0,100136173576535;0,00299797769677005;0,00500056513924299;0,00199958150085997;0,00200017751134392;0,000999960335591355;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;162;3,01478462382751;20,6538090228829;0,100382816672506;0,100137174445377;0,00299990901547234;0,005000729006555;0,00199997282415753;0,00200169343225296;0,000999865922790312;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;163;8,9571283387262;16,1462048639075;0,0998747074202916;0,0992877538052772;0,0030013785868354;0,00499982086364372;0,00200062383343659;0,00200010639816011;0,000999821850262341;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;164;15,5625628084995;22,080778201048;0,100262527542503;0,0991152839426646;0,00299977125876419;0,00500118364394941;0,0019994004124431;0,00199865677518316;0,00100037250362419;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;165;12,4273989883568;16,1091579128788;0,101243236676327;0,0967027435575082;0,00299936705902666;0,00500088438381317;0,00199845334223135;0,00199963167394484;0,000999586350795379;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;166;14,6875111458208;18,2034026517141;0,10151061115065;0,102028438329077;0,00299985005426098;0,00500156165816634;0,00199932059578927;0,00199942587008459;0,00100118146284693;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;167;6,94210238179058;15,6518319095088;0,100593666618005;0,0998035168710089;0,00299926814789455;0,00499948534133223;0,00200037465807313;0,00199976807441156;0,000999513811323159;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;168;15,4946915992104;21,1005197541074;0,0996693807110015;0,0993867444652024;0,00300194448736916;0,0049989593678483;0,00200058875699775;0,00200098196118984;0,000998359205515286;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;169;12,4955197809553;22,0814030516005;0,0996076244394808;0,0996246793395869;0,00300065910478155;0,00500008605908697;0,00200011881879114;0,00199992083603115;0,00100133137831476;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;170;9,04706579129388;23,1211061658788;0,10016440077946;0,0994095859759026;0,00300019419675345;0,00499917827074039;0,00200174259615509;0,00199945421005899;0,000999037137741479;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;171;10,8488507048487;19,1938525678549;0,0989178264942067;0,0997463375266526;0,00299978062168481;0,00499904646217348;0,00200087136104463;0,00199939056672278;0,000999424937206602;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;172;9,32263071536753;21,4161359276845;0,101115509962976;0,098951121942522;0,00299911692729807;0,00500087126866373;0,00200049809216514;0,00199897318399084;0,00100018306961968;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;173;14,9362295730822;23,7298099234692;0,0995907734415504;0,0996591582045516;0,00299957038179238;0,00499914358570969;0,00200032092611875;0,00199994797502805;0,00100047579623036;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;174;7,01490117928253;16,8795219825456;0,101264524556753;0,100257264513262;0,00299948741505846;0,00499952286357428;0,00200030899884489;0,00200079688734268;0,00100014808940077;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;175;11,0151320200685;21,1813147250319;0,0995587087699403;0,101121277258632;0,0030002982570644;0,00500183605747747;0,00199913030987117;0,0020004894906984;0,00100088941653461;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
"SemIniciativa";2017;176;12,9328020129943;16,1948245203766;0,101191458004888;0,0998588505493447;0,00300051241526775;0,00499994014459381;0,00199820151308146;0,00199969901544653;0,00100146205944121;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;0
