"Cenario";"Ano";"Replicacao";"NAfastMen15";"NDiasFalta";"PercAfastMen15";"PercFalta";"Funcionarios";"FolhadePagamento";"SalarioMedio";"DespesaSATProjetada";"SATProjetado";"FAPProjetado";"IndiceDoSAT";"HorasPorDia";"CustoMDO";"CustoTotal"
"SemIniciativa";2017;184;10,9384543774717;18,4493970991786;0,100859859877583;0,100264187420439;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;185;19,8741895794838;21,2477702564839;0,099421296575567;0,0998848368789326;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;186;6,13380418405553;22,6407143096657;0,0997916365177143;0,0996981810316417;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;187;9,05733195974715;17,3601660852947;0,100622490655261;0,10028655255662;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;188;8,45765280167481;17,9114043624689;0,101962422438942;0,100984140531314;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;189;8,32970377760978;17,3357655460928;0,100035937014969;0,0987293319672202;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;190;8,92994796729952;19,3522056858618;0,0998278215029619;0,0990020047727162;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;191;9,29130153453042;18,6857061898112;0,10112167929217;0,0996253182549401;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;192;12,4107972543475;18,8061304783452;0,0998749537306909;0,099880059099104;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;193;14,3127686846027;26,3704559485951;0,100247966569504;0,098764377277654;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;194;9,19294423957375;20,7870451620354;0,100634181595399;0,100137098813821;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;195;9,73750107445357;19,8084953250636;0,101194609065154;0,0983188897419994;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;196;12,9139252385834;18,9388621261897;0,0975588552236274;0,100486056635162;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;197;8,73287697049052;16,5388852369752;0,100560341244263;0,101975469018004;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;198;11,7344295058349;21,6957101998354;0,101277906819539;0,100467539984152;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;199;12,4128701591168;21,0226269094849;0,0991380513101084;0,100896058285481;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;200;9,62818022737319;17,2074016330553;0,0985970212149062;0,0993130964740174;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;201;6,14929778198444;21,7538871370528;0,102525292134713;0,0981929590265924;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;202;11,1576493781169;18,8086655692953;0,099855986484646;0,0990703187063599;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;203;9,15768017093229;28,6225207825688;0,0992432793820792;0,099201524826236;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;204;8,5502673484108;24,2528378854732;0,10069450718021;0,101686873744471;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;205;9,07977139205069;16,7180614479069;0,0998154049496891;0,100956788706271;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;206;5,62482799137612;19,8150558278336;0,0981085663903581;0,100903364401684;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;207;18,3606770749843;18,7894137273694;0,10065626864218;0,1001945883088;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;208;9,02945154027418;17,2401181437943;0,100440843020066;0,0994374229892089;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;209;12,7833221288885;23,913928211288;0,101481482955725;0,10038971093471;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;210;10,3462335863486;19,4186777373199;0,101954781287925;0,0988109262344505;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;211;8,27718353901021;19,530085714573;0,100631520070001;0,0999395096895218;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;212;14,4948049924462;21,4996778180124;0,10042874451679;0,0988939499786199;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;213;9,80816970008039;24,4081209541787;0,0994062822518816;0,101807586397782;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;214;8,00181902209492;26,7832083333886;0,0993247754135776;0,100372768942136;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;215;5,52310443332455;21,7864397223011;0,0995917333158865;0,100050701078787;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;216;13,5397128741692;14,9458187596625;0,100678081469192;0,0998594355783367;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;217;7,62662862512995;17,514149469986;0,100705753515872;0,100554206100584;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;218;9,38264318323456;21,6608762674376;0,101526712184096;0,100371689034247;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;219;8,23255434219423;15,1583537578187;0,0985774374301179;0,0976329974804655;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;220;8,67276309744949;19,6960417699896;0,10081752908682;0,098616682242782;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;221;5,32067070013443;19,76347739723;0,100101918948721;0,0985764640296034;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;222;10,2665260294153;24,6030173594502;0,100875329741326;0,100006907844269;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;223;13,5380109138322;16,4604464144934;0,0990345929494926;0,101432499364576;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;224;12,2523481939543;21,3473911575416;0,0995982181548679;0,0985561807317961;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;225;9,77493521774825;13,6207102925035;0,100163914492909;0,101181253334081;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;226;12,1010776862642;23,1831317016039;0,0992481548813597;0,0979116970209255;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;227;7,61078778886514;16,7868859815146;0,0987229247137191;0,0993877397549822;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;228;8,99436475108484;19,2683875816786;0,0986992432265793;0,10129095609388;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;229;9,59246631509141;19,8368798396844;0,101447906858827;0,0989697937066941;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;230;10,8417864195156;21,3637296583119;0,0992022283905135;0,10002598683856;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;231;8,22958506010708;19,5582226460277;0,100259265318564;0,102613752728438;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;232;12,6524166927152;21,917825343416;0,100549145503811;0,0990929573795062;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;233;3,29420007707457;20,8949549670186;0,1011348531873;0,0988401220012286;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;234;5,35321014771994;19,4560241782597;0,0998103922317346;0,0998535711631771;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;235;8,89981042533007;23,0588670824809;0,0990919675458526;0,100094107289025;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;236;9,68151704913599;19,8750883299;0,0995204392620349;0,101110182686814;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;237;11,1995255048135;15,6820906280009;0,102830716586828;0,0995632636288408;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;238;3,14198386337458;18,8035564297669;0,0995922799666552;0,0992700091720448;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;239;5,0967478028751;20,9194580273127;0,0987179456189124;0,0995604333649338;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;240;13,0614274675717;18,9735153620141;0,0990986868503831;0,100489804459461;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;241;9,76262545289333;22,9017573886446;0,100106327677917;0,0992847576754056;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;242;12,6186716981617;14,0454840884136;0,100235554009747;0,101126740124088;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;243;6,41905623086121;18,9689303662401;0,0993757920843024;0,0997737190921113;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;244;10,1510656697848;22,4605637552225;0,0998586812481683;0,100508276580284;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;245;7,95797770107988;22,8399405353186;0,100288930163655;0,100322949438388;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;246;9,86296621974435;25,9749555724121;0,100406864834546;0,100469412100099;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;247;12,7192419357728;19,2540519751125;0,0980036179288255;0,100799477277346;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;248;8,91577250993619;18,7675307777625;0,100062699631877;0,0995875703635375;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;249;8,61406113059351;17,1796262367749;0,0991086493857583;0,0994828977041596;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;250;12,7211651193745;17,0545749342017;0,101723525927614;0,1019945234948;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;251;13,9665927469629;19,7839415956958;0,0999075995694385;0,101046641532639;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;252;6,77218030045116;18,0022061608955;0,0997829990432954;0,0997592644195963;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;253;12,1207126373398;19,3230675083575;0,0996860055963112;0,0984132050804818;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;254;8,34918637281532;21,9695515218607;0,0984934337671681;0,0991803507545155;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;255;12,9424800750451;23,5587137620222;0,101206712756;0,0987309995425858;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;256;7,88512367388494;16,1082678384022;0,0988997793346879;0,101101505848788;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;257;8,61469509267507;19,8230236609598;0,0987658965159989;0,10049668209547;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;258;12,5847050629345;20,734359048407;0,101440394336325;0,100914683641481;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;259;5,00648026669712;20,3284224804085;0,0995981225912583;0,0990763461455714;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;260;14,5557084265935;22,2860733166848;0,0989450819934301;0,10133102058498;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;261;8,9669144213701;20,875538019031;0,0992472759803366;0,100469161455735;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;262;10,6490257664139;21,9101883773334;0,0988691730345637;0,0992082964757179;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;263;10,6545704993611;14,3197172055645;0,101328429516265;0,0994353715600567;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;264;13,6160810124021;21,7271288172903;0,0996051867346298;0,0999297541049743;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;265;7,04445264237135;20,540107181235;0,100038542696396;0,100455465881626;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;266;15,4169604743428;21,4015620478341;0,09941430913163;0,101381584277611;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;267;12,7605080579208;20,5480849079867;0,100561743722977;0,098829195599734;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;268;10,5597994391046;15,8591805549567;0,0999671339701163;0,10021151214328;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;269;6,16667284453374;23,0871649394485;0,101175031921618;0,100447380694942;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;270;8,12520108354365;13,597825512384;0,100390116670174;0,0988288979981557;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;271;9,72699925038926;18,9021382765767;0,0987106963960808;0,0987676738347055;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;272;8,47135471404821;22,7132887753846;0,101367467820581;0,101061441299913;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;273;8,64044888889198;22,7098288331483;0,100736854999777;0,09974246030301;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;274;11,0697272670415;23,6267394227705;0,100716066187659;0,100835899282232;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;275;10,357109951014;17,3680900002378;0,101038347214772;0,0999783533412707;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;276;11,1354177857433;29,8243738917926;0,0996180330044565;0,0976586752347251;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;277;8,90183533365737;22,3147949470789;0,0999448948752782;0,099003892241868;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;278;13,2874020198646;16,7192211960971;0,100479547825321;0,098081444624922;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;279;10,0268915062049;24,889993034635;0,0977758922801227;0,102081860339098;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;280;8,86877885344487;22,9228121380091;0,101571671678035;0,102372256269614;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;281;8,53721274488053;18,2148294058159;0,100424346401759;0,100113495728042;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;282;10,6514809678502;25,9927040627644;0,100305628610106;0,100892447772171;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;283;13,8135500804059;14,7201531675828;0,0997881081659913;0,0998141469705023;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;284;10,0474292376778;19,6979351425176;0,102303753305266;0,10046105423912;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;285;11,6224771078091;17,2084925637275;0,101187333753765;0,102040167997881;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;286;10,8171190610209;21,2822525239582;0,101241963857412;0,0994107309074724;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;287;14,2630013009507;24,6546804492447;0,100240881013538;0,101008384670519;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;288;9,72950383918883;21,4398373963419;0,100973194594512;0,101068785555603;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;289;14,0864283752101;21,5803353897257;0,101095584504587;0,098420530032018;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;290;10,0684127713872;18,509877595233;0,0986710563500116;0,100233892705978;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;291;10,0410303516048;17,2620152049491;0,0993220303026931;0,0977792484663037;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;292;10,2306251804578;22,02804969833;0,101101434150656;0,101052865590467;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;293;15,5133126219059;19,2627870311883;0,100659682311052;0,100546916554683;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;294;12,3613831134574;19,7721310930873;0,100590176607504;0,100381306799373;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;295;11,2177599889204;19,4379521472653;0,100544161942095;0,100098678007002;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;296;15,9126184320947;19,5768782876116;0,0979253606677755;0,0990030190710585;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;297;13,9653296692333;20,2035570386552;0,100136479412501;0,100276142085703;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;298;11,1325839802371;23,7003264052641;0,100156795838891;0,10199486611235;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;299;8,60166758422393;15,063706359769;0,0999149006309741;0,10217782844537;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;300;10,6238006678958;24,6581435447097;0,1013359180088;0,0985348312838886;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;301;9,13128120034238;17,861209212268;0,0992186760531079;0,0995741290580342;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;302;8,78717218020407;25,6064832646806;0,0996909111109839;0,0989468791162388;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;303;4,66799721445235;17,5232239012749;0,0978896763630778;0,0994845857037328;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;304;16,4851768923996;25,3029584759203;0,101001462418332;0,0999727677525398;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;305;8,36010516912542;22,612083573198;0,0983503900705544;0,102319253386187;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;306;10,4288880766601;22,1827774259374;0,0996617658470673;0,0988547945736275;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;307;13,1977472579019;16,4280463223609;0,100242192357697;0,10207972694684;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;308;13,7702553298086;22,9902181638939;0,0992706458532599;0,100602835433038;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;309;10,0390737672613;19,5065294083328;0,098745034722509;0,0998011206469747;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;310;7,74557550312421;16,4116958755221;0,0994978168513788;0,102304974406831;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;311;9,28940665376171;16,1734011409425;0,0988652328357877;0,100814033611994;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;312;10,5551947922702;17,9319728545299;0,100994674890199;0,100337904391675;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;313;7,25033376147017;17,4221082305712;0,100660234135381;0,0984877187073678;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;314;11,1645943925902;25,3680853907002;0,100050889425412;0,100402498073864;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;315;9,05347412206637;26,6064315171002;0,101268369406475;0,0991076217591128;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;316;6,24606237435273;20,1047998520146;0,101131430741451;0,0999899165221464;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;317;12,9436781310813;20,0600976440946;0,100971840244682;0,0996663893218986;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;318;16,10197264652;13,9716678682813;0,101770172299511;0,100125811668309;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;319;9,46360939857723;14,8105677882559;0,100160751030545;0,10032212995825;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;320;9,71864700735023;26,7196393517012;0,100378677294019;0,0999735562860981;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;321;12,0551223953753;16,3097721742824;0,0992341395732105;0,100661713974313;3000;2550000;750;153000;0,06;0,02;3;8;20;50
"SemIniciativa";2017;322;9,08826749101556;23,2721347798709;0,100524416666453;0,100020409543351;3000;2550000;750;153000;0,06;0,02;3;8;20;50
